,area,local_price,latitud,longitud,tipology,n_rooms,n_baths,has_garage,has_pool,has_elevator,is_exterior,cluster
3100,330,7000,40.4322509765625,-3.68016791343689,Piso,4.0,5.0,f,f,t,t,1
3101,55,2010,40.4123458862305,-3.70413041114807,Piso,1.0,1.0,f,f,t,t,4
3102,100,1500,40.3928070068359,-3.69047045707703,Piso,1.0,1.0,t,t,t,t,0
3103,50,1600,40.4197959899902,-3.6755199432373,Piso,1.0,1.0,f,f,t,t,0
3104,50,1651,40.435173034668,-3.71287250518799,Piso,1.0,1.0,f,f,f,f,4
3105,80,2452,40.4539337158203,-3.6942994594574,Piso,1.0,1.0,f,f,f,t,4
3106,345,14000,40.4341583251953,-3.68657302856445,Piso,4.0,5.0,t,t,t,t,1
3107,80,1200,40.4356689453125,-3.63012599945068,Piso,0.0,1.0,f,f,t,t,0
3108,80,1875,40.4303131103516,-3.70457553863525,Piso,1.0,1.0,f,f,f,f,4
3109,53,975,40.4408302307129,-3.69853281974792,Piso,1.0,1.0,f,f,t,t,0
3110,67,2745,40.412239074707,-3.70409107208252,Piso,1.0,1.0,f,f,t,t,5
3111,55,1900,40.425048828125,-3.69975209236145,Piso,1.0,1.0,f,f,f,t,4
3112,78,3780,40.4197387695312,-3.67688250541687,Piso,1.0,1.0,f,f,t,t,5
3113,50,1500,40.4170761108398,-3.67614316940308,Piso,1.0,1.0,f,f,t,t,0
3114,300,7000,40.4243240356445,-3.68573904037476,Piso,4.0,1.0,f,f,t,t,1
3115,190,2500,40.4583015441895,-3.69475817680359,Piso,4.0,1.0,t,f,t,t,4
3116,93,1300,40.3825073242188,-3.65998983383179,Piso,1.0,1.0,t,f,t,t,0
3117,128,5400,40.426570892334,-3.70074510574341,Piso,1.0,1.0,f,f,t,t,1
3118,80,3750,40.4280700683594,-3.70594787597656,Piso,1.0,1.0,f,f,t,t,5
3119,90,3105,40.4684181213379,-3.70186257362366,Piso,1.0,1.0,f,t,t,t,5
3120,20,670,40.4690246582031,-3.697598695755,Piso,0.0,1.0,f,f,f,t,0
3121,55,1250,40.4213600158691,-3.71580505371094,Piso,1.0,1.0,f,f,t,t,0
3122,110,1275,40.3877639770508,-3.69407367706299,Piso,1.0,1.0,f,f,t,t,0
3123,38,2295,40.4202003479004,-3.6767041683197,Piso,1.0,1.0,f,f,t,t,4
3124,65,1765,40.3845252990723,-3.72310352325439,Piso,1.0,1.0,f,f,f,f,4
3125,83,3300,40.425853729248,-3.68553042411804,Piso,1.0,1.0,f,f,t,f,5
3126,60,750,40.3997535705566,-3.66636228561401,Piso,1.0,1.0,f,f,f,t,0
3127,63,1200,40.4191970825195,-3.65228080749512,Piso,1.0,1.0,t,t,t,f,0
3128,169,3900,40.4578514099121,-3.70991706848145,Piso,1.0,1.0,f,t,f,t,1
3129,50,850,40.4388999938965,-3.69857478141785,Piso,0.0,1.0,f,f,t,t,0
3130,137,2800,40.5068206787109,-3.63317894935608,Piso,1.0,1.0,t,t,t,t,5
3131,146,2580,40.4681282043457,-3.70849418640137,Piso,1.0,1.0,t,t,t,t,4
3132,126,1700,40.451976776123,-3.71145176887512,Piso,1.0,1.0,t,f,t,t,4
3133,45,1500,40.4412879943848,-3.67262840270996,Piso,1.0,1.0,f,f,t,f,0
3134,60,2900,40.4222259521484,-3.68908834457397,Piso,1.0,1.0,f,f,t,t,5
3135,130,1790,40.4819297790527,-3.69540238380432,Piso,4.0,1.0,t,t,t,t,4
3136,140,2800,40.5051918029785,-3.63681769371033,Piso,1.0,1.0,t,t,t,t,5
3137,265,3000,40.4585571289062,-3.6921660900116,Piso,4.0,1.0,t,f,t,t,5
3138,147,4860,40.408031463623,-3.67440390586853,Piso,4.0,1.0,f,t,t,t,1
3139,300,8000,40.4368095397949,-3.69487261772156,Piso,4.0,5.0,f,f,t,t,1
3140,72,1200,40.4743270874023,-3.73715329170227,Piso,1.0,1.0,f,f,f,t,0
3141,400,10000,40.4316329956055,-3.68445920944214,Piso,4.0,5.0,f,f,t,t,1
3142,71,1000,40.3980979919434,-3.77250123023987,Piso,1.0,1.0,f,f,f,t,0
3143,184,3500,40.426685333252,-3.67576909065247,Piso,5.0,1.0,f,f,t,t,5
3144,85,1100,40.3990783691406,-3.62021899223328,Piso,1.0,1.0,t,f,t,t,0
3145,90,2040,40.4213256835938,-3.69805645942688,Piso,1.0,1.0,f,f,t,t,4
3146,95,1150,40.4861297607422,-3.72340989112854,Piso,1.0,1.0,t,f,t,t,0
3147,79,1100,40.3945808410645,-3.69722533226013,Piso,1.0,1.0,f,f,t,f,0
3148,55,1250,40.4309959411621,-3.71090841293335,Piso,1.0,1.0,f,f,t,f,0
3149,103,1800,40.4390411376953,-3.69429874420166,Piso,1.0,1.0,f,f,t,t,4
3150,78,1650,40.4235572814941,-3.72228527069092,Piso,1.0,1.0,t,t,t,t,4
3151,79,1100,40.3945121765137,-3.66805267333984,Piso,1.0,1.0,f,f,t,t,0
3152,40,1075,40.4086265563965,-3.7045156955719,Piso,1.0,1.0,f,f,t,t,0
3153,50,1890,40.4679527282715,-3.70847463607788,Piso,1.0,1.0,f,t,t,t,4
3154,90,2800,40.424732208252,-3.68199586868286,Piso,1.0,1.0,f,f,t,t,5
3155,152,2300,40.4612159729004,-3.79785180091858,Piso,1.0,1.0,t,t,t,t,4
3156,76,2300,40.4369430541992,-3.66203165054321,Piso,1.0,1.0,t,f,t,t,4
3157,75,999,40.4438209533691,-3.54239130020142,Piso,1.0,1.0,t,t,t,t,0
3158,149,2700,40.4252433776855,-3.68366956710815,Piso,1.0,1.0,f,f,f,f,5
3159,69,1590,40.4258232116699,-3.70306801795959,Piso,1.0,1.0,f,f,t,t,0
3160,120,1300,40.3918685913086,-3.66785335540771,Piso,1.0,1.0,t,f,t,t,0
3161,140,1600,40.4296417236328,-3.65370106697083,Piso,1.0,1.0,f,f,t,t,0
3162,128,2990,40.4257278442383,-3.68279480934143,Piso,1.0,1.0,t,f,t,t,5
3163,51,904,40.3388824462891,-3.67828035354614,Piso,1.0,1.0,t,t,t,f,0
3164,40,830,40.4768142700195,-3.64593100547791,Piso,1.0,1.0,f,f,t,t,0
3165,120,3000,40.4558143615723,-3.67669630050659,Piso,4.0,1.0,f,f,t,t,5
3166,125,2200,40.4624290466309,-3.63130736351013,Piso,1.0,1.0,t,t,t,t,4
3167,75,2500,40.4321060180664,-3.71475434303284,Piso,1.0,1.0,f,f,t,t,4
3168,75,2835,40.426570892334,-3.70074510574341,Piso,1.0,1.0,f,f,t,t,5
3169,70,1100,40.3565635681152,-3.5943717956543,Piso,1.0,1.0,t,t,t,f,0
3170,300,3350,40.4814338684082,-3.629718542099,Chalet,5.0,4.0,t,f,f,t,5
3171,115,2000,40.4336568,-3.7008398,Piso,1.0,1.0,f,f,t,t,4
3172,150,2600,40.4664294,-3.7881343,Piso,4.0,4.0,t,t,t,t,4
3173,80,850,40.3624786,-3.5995265,Piso,1.0,1.0,t,f,t,t,0
3174,40,1200,40.4224128723145,-3.70262813568115,Piso,1.0,1.0,f,f,f,t,0
3175,135,1900,40.4150581359863,-3.6981372833252,Piso,1.0,1.0,f,f,t,t,4
3176,55,2030,40.4264602661133,-3.68290448188782,Piso,1.0,1.0,f,f,t,t,4
3177,75,1100,40.4788017272949,-3.67391037940979,Piso,1.0,1.0,t,t,t,t,0
3178,40,850,40.3894653320312,-3.69249725341797,Piso,1.0,1.0,f,f,t,t,0
3179,117,1400,40.4143981933594,-3.71245288848877,Chalet,1.0,1.0,f,f,t,f,0
3180,110,1800,40.434814453125,-3.69519639015198,Piso,0.0,1.0,t,t,f,f,4
3181,85,1750,40.4600502,-3.6844735,Piso,1.0,1.0,f,f,t,t,4
3182,90,2500,40.4260749816895,-3.68132090568542,Piso,1.0,1.0,t,f,t,t,4
3183,143,3250,40.4233360290527,-3.68446946144104,Piso,1.0,1.0,f,f,t,t,5
3184,25,850,40.4268684387207,-3.70887184143066,Piso,1.0,1.0,f,f,f,t,0
3185,45,1175,40.4100379943848,-3.69566631317139,Piso,1.0,1.0,f,f,f,t,0
3186,90,1100,40.4550896,-3.6619862,Piso,1.0,1.0,f,t,t,t,0
3187,40,1500,40.4632339477539,-3.63126468658447,Piso,1.0,1.0,t,f,t,f,0
3188,148,5400,40.4545021057129,-3.68288540840149,Piso,1.0,1.0,f,t,t,t,1
3189,388,3050,40.4800605773926,-3.72928142547607,Chalet,7.0,4.0,t,f,f,t,5
3190,75,960,40.4847450256348,-3.67178606987,Piso,1.0,1.0,t,t,t,t,0
3191,60,1095,40.4440727233887,-3.58457279205322,Piso,1.0,1.0,t,t,t,t,0
3192,86,1700,40.4078411,-3.7109802,Piso,1.0,1.0,f,f,f,t,4
3193,55,650,40.4465931,-3.5758013,Piso,1.0,1.0,t,t,t,t,0
3194,30,1750,40.4626007080078,-3.69481658935547,Piso,0.0,1.0,f,f,t,f,4
3195,240,3500,40.4677925109863,-3.66675591468811,Piso,5.0,1.0,t,t,t,t,5
3196,90,1937,40.4097023010254,-3.69761919975281,Piso,1.0,1.0,f,f,t,f,4
3197,95,1795,40.4224084,-3.7005021,Piso,1.0,1.0,t,f,t,t,4
3198,99,1900,40.4190919,-3.6752634,Piso,1.0,1.0,f,f,t,t,4
3199,71,2000,40.4369163513184,-3.69591760635376,Piso,1.0,1.0,f,f,t,t,4
3200,53,1500,40.4207038879395,-3.69196748733521,Piso,1.0,1.0,f,f,f,t,0
3201,80,2450,40.431526184082,-3.69309186935425,Piso,1.0,1.0,f,f,t,t,4
3202,218,4700,40.4313507080078,-3.68641400337219,Piso,4.0,1.0,t,f,t,t,1
3203,93,1390,40.4071617126465,-3.70220637321472,Piso,1.0,1.0,f,f,t,t,0
3204,80,1200,40.3912811279297,-3.66294717788696,Piso,1.0,1.0,f,f,t,t,0
3205,83,1350,40.4423141479492,-3.64171147346497,Piso,1.0,1.0,t,t,t,t,0
3206,120,4050,40.4631996154785,-3.68792152404785,Piso,1.0,1.0,f,f,t,t,1
3207,149,2538,40.4626770019531,-3.6878809928894,Piso,1.0,1.0,f,f,t,t,4
3208,75,1200,40.3785705566406,-3.75452065467834,Piso,1.0,1.0,f,f,f,t,0
3209,114,2800,40.4375839233398,-3.68242478370667,Piso,1.0,1.0,t,f,t,t,5
3210,65,2037,40.4031600952148,-3.67115902900696,Piso,1.0,1.0,f,f,f,f,4
3211,100,2970,40.4681282043457,-3.70849418640137,Piso,1.0,1.0,t,t,t,t,5
3212,500,4200,40.4796714782715,-3.74236845970154,Chalet,7.0,5.0,t,t,f,f,1
3213,180,3420,40.4068298339844,-3.69618678092957,Piso,1.0,1.0,f,f,f,t,5
3214,111,4000,40.4259147644043,-3.68242239952087,Piso,1.0,1.0,t,f,t,t,1
3215,141,3500,40.4217224121094,-3.68469667434692,Piso,1.0,1.0,f,f,t,t,5
3216,25,800,40.4107284545898,-3.70636892318726,Piso,1.0,1.0,t,t,f,t,0
3217,83,3163,40.4277572631836,-3.66872835159302,Piso,1.0,1.0,f,f,f,f,5
3218,40,2062,40.4324493408203,-3.70230031013489,Piso,1.0,1.0,t,f,f,f,4
3219,130,2200,40.41796875,-3.67293357849121,Piso,1.0,1.0,f,f,t,t,4
3220,145,2950,40.4290771484375,-3.68485808372498,Piso,1.0,1.0,f,f,t,t,5
3221,283,4400,40.452995300293,-3.68458294868469,Piso,4.0,1.0,t,f,t,t,1
3222,323,4500,40.4651794433594,-3.65734148025513,Piso,4.0,1.0,t,t,t,t,1
3223,242,9900,40.4235572814941,-3.67892575263977,Piso,1.0,8.0,f,f,t,t,1
3224,240,3900,40.4283884,-3.6712417,Piso,4.0,1.0,t,f,t,t,1
3225,126,2100,40.4726028442383,-3.67179751396179,Piso,1.0,1.0,t,t,t,f,4
3226,235,3200,40.4758796691895,-3.71955490112305,Piso,4.0,4.0,t,t,t,t,5
3227,254,3800,40.4610595703125,-3.68331623077393,Piso,1.0,1.0,f,f,f,t,5
3228,80,2190,40.4460525512695,-3.69598603248596,Piso,1.0,1.0,f,f,t,t,4
3229,60,1450,40.449405670166,-3.70206809043884,Piso,1.0,1.0,f,f,f,t,0
3230,170,8000,40.4262237548828,-3.69411611557007,Piso,1.0,1.0,f,f,t,t,1
3231,91,1150,40.4082298278809,-3.74456024169922,Piso,1.0,1.0,f,f,t,t,0
3232,75,2190,40.4445571899414,-3.69710373878479,Piso,1.0,1.0,f,f,t,t,4
3233,82,2075,40.4125137329102,-3.67632412910461,Piso,1.0,1.0,t,t,t,t,4
3234,60,2350,40.4335784912109,-3.69888710975647,Piso,1.0,1.0,f,f,t,t,4
3235,240,2390,40.4526481628418,-3.65160226821899,Piso,5.0,1.0,f,f,f,t,4
3236,155,3850,40.4351234436035,-3.67731881141663,Piso,1.0,1.0,f,t,t,t,1
3237,92,2100,40.411247253418,-3.69757723808289,Piso,1.0,1.0,f,f,f,t,4
3238,102,2850,40.4011726379395,-3.68053221702576,Piso,1.0,1.0,t,t,t,t,5
3239,54,1400,40.4097290039062,-3.70466232299805,Piso,1.0,1.0,f,f,f,t,0
3240,120,2700,40.3950653076172,-3.69291806221008,Piso,1.0,1.0,f,f,t,t,5
3241,65,1050,40.4614219665527,-3.70572853088379,Piso,1.0,1.0,f,f,f,t,0
3242,109,3600,40.5006980895996,-3.6577844619751,Piso,1.0,1.0,f,t,t,t,5
3243,210,3995,40.4510307312012,-3.69070148468018,Piso,4.0,4.0,t,f,t,t,1
3244,249,7000,40.423957824707,-3.68345737457275,Piso,4.0,1.0,f,f,t,t,1
3245,230,3990,40.4519157409668,-3.69097280502319,Piso,4.0,1.0,t,f,t,t,1
3246,64,1250,40.4108352661133,-3.73457813262939,Piso,1.0,1.0,f,f,f,t,0
3247,172,2600,40.4526786804199,-3.69322514533997,Piso,1.0,1.0,t,f,t,t,4
3248,113,1660,40.4445686340332,-3.65327024459839,Piso,1.0,1.0,t,f,t,t,4
3249,70,1200,40.3987655639648,-3.69470643997192,Piso,1.0,1.0,f,t,t,t,0
3250,45,877,40.3388824462891,-3.67828035354614,Piso,1.0,1.0,t,t,t,f,0
3251,45,2250,40.4322395324707,-3.67449140548706,Piso,1.0,1.0,f,t,t,t,4
3252,55,2250,40.5007591247559,-3.657870054245,Piso,1.0,1.0,f,f,t,t,4
3253,40,1500,40.4233474731445,-3.70150518417358,Piso,1.0,1.0,f,f,t,t,0
3254,366,9000,40.4384956359863,-3.6914222240448,Piso,5.0,4.0,t,f,t,t,1
3255,166,2200,40.4445648193359,-3.66492366790771,Piso,4.0,1.0,t,t,t,t,4
3256,32,825,40.422664642334,-3.70075297355652,Piso,0.0,1.0,f,f,t,t,0
3257,49,1700,40.4113311767578,-3.69740009307861,Piso,1.0,1.0,f,f,t,t,4
3258,85,2720,40.4333457946777,-3.69696450233459,Piso,1.0,1.0,f,f,t,t,5
3259,27,800,40.3887405395508,-3.7004234790802,Piso,1.0,1.0,f,f,t,t,0
3260,215,3650,40.4498062133789,-3.64844727516174,Piso,1.0,1.0,t,t,t,t,5
3261,120,2800,40.4371223449707,-3.67694091796875,Piso,1.0,1.0,f,f,t,t,5
3262,39,2295,40.4344749450684,-3.66472029685974,Piso,1.0,1.0,f,f,t,t,4
3263,131,3500,40.4343109130859,-3.6906898021698,Piso,1.0,1.0,t,f,t,t,5
3264,110,3780,40.4236526489258,-3.69858479499817,Piso,1.0,1.0,f,f,t,t,5
3265,80,1500,40.4955787658691,-3.71603322029114,Piso,1.0,1.0,t,t,t,t,0
3266,110,1500,40.4827041625977,-3.66568470001221,Piso,1.0,1.0,t,t,t,t,0
3267,110,3000,40.4234809875488,-3.68582487106323,Piso,1.0,1.0,f,f,t,t,5
3268,60,2400,40.5007591247559,-3.657870054245,Piso,1.0,1.0,f,t,t,t,4
3269,80,1350,40.419361114502,-3.70814990997314,Piso,1.0,1.0,f,f,t,t,0
3270,134,3650,40.4288711547852,-3.70108461380005,Piso,4.0,4.0,f,f,t,t,5
3271,56,1300,40.4760322570801,-3.68571519851685,Piso,1.0,1.0,t,t,f,f,0
3272,500,12900,40.456657409668,-3.64982962608337,Chalet,5.0,4.0,t,t,f,f,1
3273,61,1240,40.418041229248,-3.70273041725159,Piso,1.0,1.0,f,f,t,t,0
3274,85,1350,40.3918151855469,-3.72545957565308,Piso,1.0,1.0,f,f,f,t,0
3275,110,2300,40.4575614929199,-3.68048477172852,Piso,1.0,1.0,t,f,t,t,4
3276,110,2800,40.4209518432617,-3.68849301338196,Piso,1.0,1.0,f,f,t,t,5
3277,60,750,40.4090957641602,-3.70882558822632,Piso,1.0,1.0,f,f,f,t,0
3278,33,980,40.438362121582,-3.67248463630676,Piso,1.0,1.0,f,f,t,t,0
3279,120,2800,40.4263191223145,-3.67048025131226,Piso,1.0,1.0,f,f,t,t,5
3280,187,3900,40.4298667907715,-3.68538022041321,Piso,1.0,1.0,f,f,t,t,1
3281,84,1700,40.4648628234863,-3.68965530395508,Piso,1.0,1.0,f,f,t,t,4
3282,50,900,40.4920425415039,-3.6856746673584,Piso,1.0,1.0,t,t,f,t,0
3283,145,5100,40.4282684326172,-3.66997408866882,Piso,1.0,1.0,f,f,t,t,1
3284,50,750,40.4725681,-3.6685369,Piso,1.0,1.0,t,t,t,t,0
3285,100,1400,40.4686241149902,-3.7039635181427,Piso,1.0,1.0,f,f,f,t,0
3286,81,2850,40.4490394592285,-3.70172452926636,Piso,1.0,1.0,f,f,t,t,5
3287,136,1800,40.4558563232422,-3.71052670478821,Piso,1.0,1.0,f,f,t,t,4
3288,113,1290,40.3388214111328,-3.67696952819824,Piso,1.0,1.0,t,t,t,f,0
3289,72,1050,40.4031448364258,-3.69640135765076,Piso,1.0,1.0,f,f,t,t,0
3290,159,2900,40.415657043457,-3.70788478851318,Piso,1.0,1.0,f,f,t,t,5
3291,72,2700,40.4585151672363,-3.68666458129883,Piso,1.0,1.0,f,f,t,t,5
3292,47,1680,40.4500045776367,-3.7032516002655,Piso,1.0,1.0,f,f,t,t,4
3293,67,1550,40.4106903076172,-3.70894861221313,Piso,0.0,1.0,f,f,t,t,0
3294,79,1900,40.425910949707,-3.70515441894531,Piso,1.0,1.0,f,f,f,t,4
3295,30,800,40.378963470459,-3.71702456474304,Piso,1.0,1.0,f,f,f,f,0
3296,119,5000,40.4892997741699,-3.6868953704834,Piso,1.0,1.0,f,f,t,t,1
3297,50,700,40.4409917,-3.635267,Piso,1.0,1.0,f,f,f,t,0
3298,88,1250,40.4450988769531,-3.57756543159485,Piso,1.0,1.0,t,t,t,t,0
3299,60,1382,40.4580574035645,-3.77934622764587,Piso,1.0,1.0,f,f,f,t,0
3300,178,4450,40.4203567504883,-3.71381831169128,Piso,1.0,1.0,f,f,t,t,1
3301,186,3900,40.4165077209473,-3.7033793926239,Piso,1.0,4.0,f,f,t,t,1
3302,161,5000,40.4213752746582,-3.69788527488708,Piso,1.0,1.0,f,f,t,t,1
3303,175,3800,40.4208984375,-3.69252634048462,Piso,1.0,1.0,f,f,t,t,5
3304,91,970,40.3692855834961,-3.70279121398926,Piso,1.0,1.0,f,f,t,t,0
3305,264,6900,40.431713104248,-3.68760871887207,Piso,1.0,1.0,t,f,t,t,1
3306,90,2300,40.4291114807129,-3.68647050857544,Piso,1.0,1.0,f,f,t,t,4
3307,95,2350,40.4675979614258,-3.6891667842865,Piso,1.0,1.0,f,f,t,t,4
3308,250,7110,40.4500427246094,-3.68819260597229,Piso,1.0,4.0,f,f,t,t,1
3309,150,3000,40.4375038146973,-3.69369769096375,Piso,1.0,1.0,t,t,t,t,5
3310,2800,1200,40.4026374816895,-3.69142174720764,Piso,1.0,1.0,f,t,t,t,0
3311,30,625,40.4667472839355,-3.68979859352112,Piso,0.0,1.0,t,t,f,f,0
3312,67,765,40.4362297058105,-3.65619707107544,Piso,1.0,1.0,f,f,t,t,0
3313,235,4080,40.4575233459473,-3.68703866004944,Piso,4.0,4.0,t,f,t,t,1
3314,90,1800,40.4567413330078,-3.68105411529541,Piso,1.0,1.0,f,f,t,t,4
3315,177,3200,40.4123191833496,-3.67177248001099,Piso,1.0,1.0,f,f,t,t,5
3316,440,7500,40.4420623779297,-3.69081664085388,Piso,5.0,4.0,t,f,t,t,1
3317,110,2100,40.412186,-3.6991724,Piso,1.0,1.0,t,t,t,t,4
3318,52,1000,40.4153289794922,-3.69911789894104,Piso,1.0,1.0,f,f,t,f,0
3319,60,1450,40.3997955322266,-3.69429039955139,Piso,1.0,1.0,f,f,f,f,0
3320,281,13500,40.4136009216309,-3.68987846374512,Piso,4.0,5.0,t,f,t,t,1
3321,42,1200,40.408821105957,-3.7016716003418,Piso,0.0,1.0,f,f,t,t,0
3322,321,6250,40.4304504394531,-3.68569731712341,Piso,4.0,5.0,t,f,t,t,1
3323,107,3715,40.4382781982422,-3.66455888748169,Piso,1.0,1.0,f,f,t,t,5
3324,430,10950,40.4890327453613,-3.70431399345398,Chalet,7.0,7.0,t,t,f,t,1
3325,80,1350,40.4947509765625,-3.65970873832703,Piso,1.0,1.0,t,t,t,t,0
3326,140,3900,40.423454284668,-3.67908978462219,Chalet,1.0,1.0,f,f,t,t,1
3327,60,1500,40.4175987243652,-3.70623421669006,Piso,1.0,1.0,f,f,t,t,0
3328,75,1350,40.4278335571289,-3.63607168197632,Piso,1.0,1.0,t,t,t,t,0
3329,70,915,40.4646072387695,-3.63095331192017,Piso,1.0,1.0,f,t,f,t,0
3330,120,3240,40.431884765625,-3.69716596603394,Piso,1.0,1.0,f,f,t,t,5
3331,60,2565,40.4258270263672,-3.67165279388428,Piso,1.0,1.0,f,f,f,t,4
3332,30,1100,40.4023323059082,-3.69110465049744,Piso,1.0,1.0,f,f,t,t,0
3333,124,1250,40.4807624816895,-3.7133846282959,Piso,1.0,1.0,t,t,t,t,0
3334,133,2800,40.5056343078613,-3.63480615615845,Piso,1.0,1.0,t,t,t,t,5
3335,120,2500,40.4280090332031,-3.68537592887878,Piso,1.0,1.0,f,f,t,t,4
3336,138,3600,40.4299736022949,-3.67394185066223,Piso,1.0,1.0,f,f,t,t,5
3337,225,3000,40.4408683776855,-3.61577439308167,Chalet,4.0,1.0,t,t,f,f,5
3338,230,2900,40.4308738708496,-3.70807814598083,Piso,4.0,1.0,f,f,t,t,5
3339,197,5000,40.4166069030762,-3.6915819644928,Piso,1.0,1.0,f,f,t,t,1
3340,64,2600,40.434440612793,-3.69966602325439,Piso,1.0,1.0,f,f,t,t,4
3341,191,6750,40.4284439086914,-3.69411587715149,Piso,1.0,1.0,t,t,t,t,1
3342,68,1275,40.4528121948242,-3.70147728919983,Piso,1.0,1.0,t,f,t,t,0
3343,57,2550,40.4605026245117,-3.6947546005249,Piso,1.0,1.0,t,f,t,t,4
3344,75,1900,40.4311218261719,-3.71065092086792,Piso,1.0,1.0,f,t,t,t,4
3345,63,2040,40.4223480224609,-3.69811415672302,Piso,1.0,1.0,f,f,t,t,4
3346,90,1990,40.4223861694336,-3.69999194145203,Piso,1.0,1.0,f,f,t,t,4
3347,55,3800,40.4194755554199,-3.69942712783813,Piso,1.0,1.0,f,f,t,f,5
3348,140,3500,40.4158515930176,-3.70664715766907,Piso,1.0,1.0,f,f,t,t,5
3349,65,1500,40.4580307006836,-3.65836715698242,Piso,1.0,1.0,f,f,f,t,0
3350,95,1100,40.3913345336914,-3.66780805587769,Piso,1.0,1.0,f,f,f,t,0
3351,75,2084,40.4490051269531,-3.66924691200256,Piso,1.0,1.0,f,t,t,t,4
3352,190,4100,40.4267425537109,-3.68184590339661,Piso,4.0,1.0,f,f,t,t,1
3353,55,2300,40.4232902526855,-3.68683552742004,Piso,1.0,1.0,t,f,t,t,4
3354,125,1575,40.4223594665527,-3.675368309021,Piso,1.0,1.0,f,f,t,f,0
3355,43,1550,40.4611358642578,-3.70546412467957,Piso,1.0,1.0,f,f,t,t,0
3356,260,7200,40.4135208129883,-3.69003510475159,Piso,1.0,1.0,f,f,t,t,1
3357,100,4500,40.4449119567871,-3.7026424407959,Piso,1.0,1.0,f,t,t,t,1
3358,72,1250,40.4917907714844,-3.6533260345459,Piso,1.0,1.0,t,f,t,t,0
3359,88,2880,40.4622421264648,-3.68792271614075,Piso,1.0,1.0,f,f,t,t,5
3360,125,3000,40.411247253418,-3.66822195053101,Piso,1.0,1.0,f,t,t,t,5
3361,185,3300,40.4207649230957,-3.6790189743042,Piso,1.0,4.0,f,f,t,t,5
3362,52,2160,40.4218444824219,-3.71700882911682,Piso,1.0,1.0,f,t,t,t,4
3363,65,2328,40.4048538208008,-3.69872236251831,Piso,1.0,1.0,f,f,f,f,4
3364,230,4800,40.4292678833008,-3.68548512458801,Piso,4.0,1.0,f,f,t,t,1
3365,50,950,40.4396591186523,-3.70791506767273,Piso,1.0,1.0,f,f,t,t,0
3366,95,947,40.4074783325195,-3.55178308486938,Piso,1.0,1.0,t,t,t,t,0
3367,228,4000,40.4298057556152,-3.72305583953857,Piso,4.0,1.0,f,f,t,t,1
3368,160,3000,40.4857635498047,-3.67212820053101,Piso,1.0,1.0,t,t,t,t,5
3369,516,10950,40.4880638122559,-3.70498490333557,Chalet,7.0,7.0,t,t,f,f,1
3370,209,5500,40.4292678833008,-3.68548512458801,Piso,4.0,4.0,f,f,t,t,1
3371,50,1300,40.4361763000488,-3.67997288703918,Piso,1.0,1.0,f,f,t,t,0
3372,345,5800,40.4957809448242,-3.70767211914062,Piso,5.0,4.0,t,t,t,t,1
3373,218,6950,40.4340667724609,-3.69676661491394,Piso,1.0,4.0,f,f,t,f,1
3374,214,4895,40.4160804748535,-3.70388770103455,Piso,1.0,1.0,f,f,t,t,1
3375,60,1150,40.4056968688965,-3.70151567459106,Piso,1.0,1.0,f,f,t,t,0
3376,55,1890,40.4126205444336,-3.70117735862732,Piso,1.0,1.0,f,f,t,t,4
3377,102,3105,40.4128723144531,-3.7003185749054,Piso,1.0,1.0,f,t,t,t,5
3378,45,1470,40.4147071838379,-3.70313763618469,Piso,1.0,1.0,f,f,f,t,0
3379,55,925,40.4353408813477,-3.66731882095337,Piso,1.0,1.0,f,f,t,t,0
3380,50,1550,40.4687385559082,-3.69154047966003,Piso,1.0,1.0,t,f,t,t,0
3381,96,3300,40.4156913757324,-3.71197581291199,Piso,1.0,1.0,f,f,f,t,5
3382,56,2990,40.4365539550781,-3.70256686210632,Piso,1.0,1.0,f,f,t,t,5
3383,140,2500,40.4606590270996,-3.69808793067932,Piso,1.0,1.0,f,f,t,t,4
3384,310,8000,40.4654426574707,-3.78663277626038,Chalet,1.0,1.0,t,t,f,f,1
3385,45,1500,40.4276161193848,-3.68544125556946,Piso,1.0,1.0,f,f,t,t,0
3386,40,1890,40.4361763000488,-3.67117738723755,Piso,1.0,1.0,f,t,t,t,4
3387,85,2500,40.4414672851562,-3.67813014984131,Piso,1.0,1.0,f,f,t,t,4
3388,85,2700,40.4357109069824,-3.69699740409851,Piso,1.0,1.0,f,f,t,t,5
3389,180,3600,40.4243354797363,-3.68144464492798,Piso,1.0,1.0,f,f,t,t,5
3390,42,800,40.3985328674316,-3.73399019241333,Piso,1.0,1.0,f,f,f,t,0
3391,98,1900,40.4129981994629,-3.69710612297058,Piso,1.0,1.0,f,f,f,t,4
3392,153,3500,40.4281806945801,-3.68730282783508,Piso,1.0,1.0,f,f,t,t,5
3393,80,2945,40.4222030639648,-3.68555784225464,Piso,1.0,1.0,f,f,t,t,5
3394,68,1210,40.4694328308105,-3.72762632369995,Piso,1.0,1.0,t,t,f,t,0
3395,70,1550,40.4119262695312,-3.67420411109924,Piso,1.0,1.0,f,t,t,t,0
3396,115,2600,40.4255676269531,-3.66892528533936,Piso,1.0,1.0,f,f,t,t,4
3397,75,2400,40.4366683959961,-3.67727994918823,Piso,1.0,1.0,t,f,t,t,4
3398,100,2000,40.4077301025391,-3.66128253936768,Chalet,1.0,1.0,t,f,f,f,4
